Date,total_confirmed_cases,total_discharged,total_deaths,total_active_cases,new_confirmed_cases,new_discharged,new_deaths,State,data
2020-06-10,309.0,156.0,5.0,148.0,0.0,0.0,0.0,Jigawa,
2020-06-10,46.0,3.0,1.0,42.0,0.0,0.0,0.0,Anambra,
2020-06-10,129.0,102.0,14.0,13.0,0.0,1.0,0.0,Sokoto,
2020-06-10,152.0,70.0,0.0,82.0,0.0,3.0,0.0,Ebonyi,
2020-06-10,13.0,1.0,0.0,12.0,0.0,0.0,0.0,Benue,
2020-06-10,381.0,205.0,26.0,150.0,14.0,0.0,0.0,Borno,
2020-06-10,50.0,40.0,4.0,6.0,0.0,1.0,0.0,Osun,
2020-06-10,475.0,214.0,13.0,248.0,4.0,28.0,0.0,Ogun,
2020-06-09,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-09,52.0,25.0,7.0,20.0,0.0,0.0,0.0,Yobe,
2020-06-09,399.0,209.0,21.0,169.0,2.0,0.0,0.0,Katsina,
2020-06-09,462.0,115.0,25.0,322.0,33.0,1.0,1.0,Edo,
2020-06-09,42.0,34.0,4.0,4.0,0.0,7.0,0.0,Adamawa,
2020-06-09,13.0,1.0,0.0,12.0,0.0,0.0,0.0,Benue,
2020-06-09,369.0,230.0,10.0,129.0,6.0,20.0,0.0,Kaduna,
2020-06-09,398.0,112.0,7.0,279.0,11.0,0.0,0.0,Oyo,
2020-06-09,143.0,63.0,1.0,79.0,1.0,18.0,0.0,Kwara,
2020-06-09,129.0,101.0,14.0,14.0,0.0,0.0,0.0,Sokoto,
2020-06-09,471.0,186.0,13.0,272.0,108.0,0.0,0.0,Ogun,
2020-06-09,367.0,205.0,26.0,136.0,11.0,17.0,0.0,Borno,
2020-06-09,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-09,394.0,158.0,21.0,215.0,30.0,6.0,0.0,Rivers,
2020-06-09,30.0,14.0,1.0,15.0,0.0,0.0,0.0,Enugu,
2020-06-09,46.0,3.0,1.0,42.0,17.0,0.0,0.0,Anambra,
2020-06-09,30.0,17.0,3.0,10.0,0.0,0.0,0.0,Bayelsa,
2020-06-09,41.0,29.0,4.0,8.0,6.0,0.0,0.0,Kebbi,
2020-06-09,113.0,31.0,5.0,77.0,1.0,0.0,0.0,Nasara,
2020-06-09,83.0,19.0,0.0,64.0,15.0,0.0,0.0,Imo,
2020-06-09,309.0,156.0,5.0,148.0,26.0,3.0,0.0,Jigawa,
2020-06-09,1020.0,497.0,50.0,473.0,16.0,20.0,1.0,Kano,
2020-06-09,97.0,7.0,0.0,90.0,14.0,0.0,0.0,Abia,
2020-06-09,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-09,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-09,46.0,22.0,7.0,17.0,4.0,1.0,0.0,Ondo,
2020-06-09,152.0,67.0,0.0,85.0,49.0,42.0,0.0,Ebonyi,
2020-06-09,6065.0,944.0,72.0,5049.0,170.0,0.0,0.0,Lagos,
2020-06-09,246.0,135.0,10.0,101.0,16.0,0.0,0.0,Gombe,
2020-06-09,364.0,224.0,9.0,131.0,69.0,0.0,0.0,Bauchi,
2020-06-09,46.0,26.0,1.0,19.0,2.0,0.0,0.0,Niger,
2020-06-09,30.0,18.0,2.0,10.0,1.0,0.0,0.0,Ekiti,
2020-06-09,175.0,50.0,8.0,117.0,20.0,15.0,0.0,Delta,
2020-06-09,50.0,39.0,4.0,7.0,1.0,0.0,0.0,Osun,
2020-06-08,30.0,14.0,1.0,15.0,0.0,0.0,0.0,Enugu,
2020-06-08,29.0,3.0,1.0,25.0,0.0,0.0,0.0,Anambra,
2020-06-08,155.0,35.0,8.0,112.0,7.0,0.0,0.0,Delta,
2020-06-08,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-08,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-08,103.0,25.0,0.0,78.0,0.0,0.0,0.0,Ebonyi,
2020-06-08,387.0,112.0,7.0,268.0,22.0,0.0,0.0,Oyo,
2020-06-08,142.0,45.0,1.0,96.0,7.0,0.0,0.0,Kwara,
2020-06-08,83.0,7.0,0.0,76.0,0.0,0.0,0.0,Abia,
2020-06-08,35.0,29.0,4.0,2.0,0.0,0.0,0.0,Kebbi,
2020-06-08,295.0,224.0,9.0,62.0,4.0,0.0,0.0,Bauchi,
2020-06-08,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-08,429.0,114.0,24.0,291.0,28.0,5.0,0.0,Edo,
2020-06-08,283.0,153.0,5.0,125.0,0.0,0.0,0.0,Jigawa,
2020-06-08,49.0,39.0,4.0,6.0,0.0,1.0,0.0,Osun,
2020-06-08,363.0,186.0,13.0,164.0,8.0,0.0,0.0,Ogun,
2020-06-08,364.0,152.0,21.0,191.0,32.0,16.0,0.0,Rivers,
2020-06-08,30.0,17.0,3.0,10.0,0.0,9.0,0.0,Bayelsa,
2020-06-08,356.0,188.0,26.0,142.0,0.0,0.0,0.0,Borno,
2020-06-08,5895.0,944.0,72.0,4879.0,128.0,0.0,5.0,Lagos,
2020-06-08,112.0,31.0,5.0,76.0,0.0,0.0,0.0,Nasara,
2020-06-08,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-08,129.0,101.0,14.0,14.0,0.0,0.0,0.0,Sokoto,
2020-06-08,1004.0,477.0,49.0,478.0,5.0,27.0,1.0,Kano,
2020-06-08,230.0,135.0,10.0,85.0,13.0,0.0,0.0,Gombe,
2020-06-08,29.0,18.0,2.0,9.0,0.0,0.0,0.0,Ekiti,
2020-06-08,44.0,26.0,1.0,17.0,0.0,0.0,0.0,Niger,
2020-06-08,42.0,21.0,7.0,14.0,0.0,0.0,0.0,Ondo,
2020-06-08,42.0,27.0,4.0,11.0,0.0,0.0,0.0,Adamawa,
2020-06-08,68.0,19.0,0.0,49.0,0.0,0.0,0.0,Imo,
2020-06-08,52.0,25.0,7.0,20.0,0.0,0.0,0.0,Yobe,
2020-06-08,363.0,210.0,10.0,143.0,20.0,4.0,0.0,Kaduna,
2020-06-08,397.0,209.0,21.0,167.0,2.0,10.0,1.0,Katsina,
2020-06-08,13.0,1.0,0.0,12.0,0.0,0.0,0.0,Benue,
2020-06-07,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-07,30.0,14.0,1.0,15.0,0.0,0.0,0.0,Enugu,
2020-06-07,355.0,186.0,13.0,156.0,19.0,0.0,1.0,Ogun,
2020-06-07,5767.0,944.0,67.0,4756.0,38.0,0.0,0.0,Lagos,
2020-06-07,343.0,206.0,10.0,127.0,6.0,1.0,0.0,Kaduna,
2020-06-07,103.0,25.0,0.0,78.0,0.0,17.0,0.0,Ebonyi,
2020-06-07,356.0,188.0,26.0,142.0,8.0,0.0,0.0,Borno,
2020-06-07,217.0,135.0,10.0,72.0,16.0,8.0,2.0,Gombe,
2020-06-07,52.0,25.0,7.0,20.0,0.0,0.0,0.0,Yobe,
2020-06-07,135.0,45.0,1.0,89.0,8.0,0.0,0.0,Kwara,
2020-06-07,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-07,42.0,27.0,4.0,11.0,0.0,0.0,0.0,Adamawa,
2020-06-07,999.0,450.0,48.0,501.0,2.0,35.0,0.0,Kano,
2020-06-07,29.0,18.0,2.0,9.0,4.0,0.0,0.0,Ekiti,
2020-06-07,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-07,148.0,35.0,8.0,105.0,0.0,0.0,0.0,Delta,
2020-06-07,401.0,109.0,24.0,268.0,14.0,13.0,5.0,Edo,
2020-06-07,332.0,136.0,21.0,175.0,0.0,6.0,2.0,Rivers,
2020-06-07,365.0,112.0,7.0,246.0,0.0,0.0,0.0,Oyo,
2020-06-07,49.0,38.0,4.0,7.0,0.0,1.0,0.0,Osun,
2020-06-07,30.0,8.0,3.0,19.0,0.0,0.0,0.0,Bayelsa,
2020-06-07,35.0,29.0,4.0,2.0,0.0,0.0,0.0,Kebbi,
2020-06-07,42.0,21.0,7.0,14.0,2.0,0.0,1.0,Ondo,
2020-06-07,44.0,26.0,1.0,17.0,2.0,9.0,0.0,Niger,
2020-06-07,68.0,19.0,0.0,49.0,9.0,0.0,0.0,Imo,
2020-06-07,83.0,7.0,0.0,76.0,67.0,0.0,0.0,Abia,
2020-06-07,129.0,101.0,14.0,14.0,2.0,0.0,0.0,Sokoto,
2020-06-07,29.0,3.0,1.0,25.0,0.0,0.0,0.0,Anambra,
2020-06-07,13.0,1.0,0.0,12.0,0.0,0.0,0.0,Benue,
2020-06-07,112.0,31.0,5.0,76.0,8.0,0.0,0.0,Nasara,
2020-06-07,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-07,395.0,199.0,20.0,176.0,8.0,0.0,0.0,Katsina,
2020-06-07,283.0,153.0,5.0,125.0,-7.0,0.0,0.0,Jigawa,
2020-06-07,291.0,224.0,9.0,58.0,5.0,0.0,0.0,Bauchi,
2020-06-06,42.0,27.0,4.0,11.0,0.0,0.0,0.0,Adamawa,
2020-06-06,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-06,40.0,21.0,6.0,13.0,2.0,0.0,0.0,Ondo,
2020-06-06,201.0,127.0,8.0,66.0,17.0,0.0,1.0,Gombe,
2020-06-06,35.0,29.0,4.0,2.0,2.0,0.0,0.0,Kebbi,
2020-06-06,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-06,997.0,415.0,48.0,534.0,12.0,33.0,2.0,Kano,
2020-06-06,148.0,35.0,8.0,105.0,32.0,4.0,0.0,Delta,
2020-06-06,5729.0,944.0,67.0,4718.0,66.0,42.0,0.0,Lagos,
2020-06-06,103.0,8.0,0.0,95.0,23.0,0.0,0.0,Ebonyi,
2020-06-06,290.0,153.0,5.0,132.0,8.0,0.0,0.0,Jigawa,
2020-06-06,104.0,31.0,5.0,68.0,14.0,0.0,0.0,Nasara,
2020-06-06,365.0,112.0,7.0,246.0,31.0,0.0,0.0,Oyo,
2020-06-06,127.0,45.0,1.0,81.0,0.0,0.0,0.0,Kwara,
2020-06-06,387.0,199.0,20.0,168.0,2.0,1.0,1.0,Katsina,
2020-06-06,49.0,37.0,4.0,8.0,0.0,2.0,0.0,Osun,
2020-06-06,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-06,127.0,101.0,14.0,12.0,12.0,4.0,0.0,Sokoto,
2020-06-06,16.0,7.0,0.0,9.0,1.0,0.0,0.0,Abia,
2020-06-06,286.0,224.0,9.0,53.0,5.0,2.0,1.0,Bauchi,
2020-06-06,348.0,188.0,26.0,134.0,26.0,3.0,0.0,Borno,
2020-06-06,13.0,1.0,0.0,12.0,0.0,0.0,0.0,Benue,
2020-06-06,29.0,3.0,1.0,25.0,17.0,0.0,0.0,Anambra,
2020-06-06,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-06,59.0,19.0,0.0,40.0,12.0,0.0,0.0,Imo,
2020-06-06,25.0,18.0,2.0,5.0,0.0,0.0,0.0,Ekiti,
2020-06-06,336.0,186.0,12.0,138.0,7.0,0.0,2.0,Ogun,
2020-06-06,332.0,130.0,19.0,183.0,24.0,26.0,1.0,Rivers,
2020-06-06,337.0,205.0,10.0,122.0,2.0,8.0,0.0,Kaduna,
2020-06-06,52.0,25.0,7.0,20.0,0.0,0.0,0.0,Yobe,
2020-06-06,387.0,96.0,19.0,272.0,23.0,0.0,0.0,Edo,
2020-06-06,42.0,17.0,1.0,24.0,1.0,0.0,0.0,Niger,
2020-06-06,30.0,8.0,3.0,19.0,0.0,0.0,0.0,Bayelsa,
2020-06-06,30.0,14.0,1.0,15.0,0.0,0.0,1.0,Enugu,
2020-06-05,116.0,31.0,8.0,77.0,0.0,0.0,0.0,Delta,
2020-06-05,308.0,104.0,18.0,186.0,18.0,7.0,1.0,Rivers,
2020-06-05,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-05,282.0,153.0,5.0,124.0,8.0,0.0,0.0,Jigawa,
2020-06-05,12.0,3.0,1.0,8.0,0.0,0.0,0.0,Anambra,
2020-06-05,33.0,29.0,4.0,0.0,0.0,0.0,0.0,Kebbi,
2020-06-05,364.0,96.0,19.0,249.0,13.0,19.0,5.0,Edo,
2020-06-05,30.0,8.0,3.0,19.0,0.0,0.0,0.0,Bayelsa,
2020-06-05,329.0,186.0,10.0,133.0,13.0,22.0,1.0,Ogun,
2020-06-05,127.0,45.0,1.0,81.0,0.0,0.0,0.0,Kwara,
2020-06-05,13.0,1.0,0.0,12.0,0.0,0.0,0.0,Benue,
2020-06-05,30.0,14.0,0.0,16.0,6.0,2.0,0.0,Enugu,
2020-06-05,42.0,27.0,4.0,11.0,0.0,0.0,0.0,Adamawa,
2020-06-05,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-05,38.0,21.0,6.0,11.0,2.0,0.0,2.0,Ondo,
2020-06-05,322.0,185.0,26.0,111.0,0.0,0.0,0.0,Borno,
2020-06-05,385.0,198.0,19.0,168.0,0.0,62.0,0.0,Katsina,
2020-06-05,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-05,52.0,25.0,7.0,20.0,0.0,0.0,0.0,Yobe,
2020-06-05,25.0,18.0,2.0,5.0,0.0,0.0,0.0,Ekiti,
2020-06-05,15.0,7.0,0.0,8.0,0.0,0.0,0.0,Abia,
2020-06-05,115.0,97.0,14.0,4.0,0.0,0.0,0.0,Sokoto,
2020-06-05,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-05,184.0,127.0,7.0,50.0,14.0,0.0,0.0,Gombe,
2020-06-05,335.0,197.0,10.0,128.0,15.0,8.0,1.0,Kaduna,
2020-06-05,5663.0,902.0,67.0,4694.0,121.0,0.0,0.0,Lagos,
2020-06-05,47.0,19.0,0.0,28.0,0.0,0.0,0.0,Imo,
2020-06-05,985.0,382.0,46.0,557.0,5.0,23.0,0.0,Kano,
2020-06-05,49.0,35.0,4.0,10.0,2.0,0.0,0.0,Osun,
2020-06-05,80.0,8.0,0.0,72.0,0.0,0.0,0.0,Ebonyi,
2020-06-05,281.0,222.0,8.0,51.0,25.0,0.0,0.0,Bauchi,
2020-06-05,334.0,112.0,7.0,215.0,16.0,14.0,0.0,Oyo,
2020-06-05,90.0,31.0,5.0,54.0,0.0,0.0,0.0,Nasara,
2020-06-05,41.0,17.0,1.0,23.0,0.0,0.0,0.0,Niger,
2020-06-04,12.0,3.0,1.0,8.0,0.0,0.0,0.0,Anambra,
2020-06-04,290.0,97.0,17.0,176.0,21.0,21.0,1.0,Rivers,
2020-06-04,316.0,164.0,9.0,143.0,34.0,4.0,0.0,Ogun,
2020-06-04,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-04,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-04,320.0,189.0,9.0,122.0,23.0,14.0,1.0,Kaduna,
2020-06-04,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-04,256.0,222.0,8.0,26.0,10.0,0.0,0.0,Bauchi,
2020-06-04,36.0,21.0,4.0,11.0,3.0,0.0,0.0,Ondo,
2020-06-04,30.0,8.0,3.0,19.0,9.0,0.0,1.0,Bayelsa,
2020-06-04,47.0,19.0,0.0,28.0,8.0,5.0,0.0,Imo,
2020-06-04,41.0,17.0,1.0,23.0,0.0,8.0,0.0,Niger,
2020-06-04,13.0,1.0,0.0,12.0,0.0,0.0,0.0,Benue,
2020-06-04,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-04,80.0,8.0,0.0,72.0,17.0,0.0,0.0,Ebonyi,
2020-06-04,25.0,18.0,2.0,5.0,0.0,0.0,0.0,Ekiti,
2020-06-04,52.0,25.0,7.0,20.0,0.0,1.0,0.0,Yobe,
2020-06-04,33.0,29.0,4.0,0.0,0.0,0.0,0.0,Kebbi,
2020-06-04,127.0,45.0,1.0,81.0,16.0,8.0,0.0,Kwara,
2020-06-04,318.0,98.0,7.0,213.0,1.0,0.0,0.0,Oyo,
2020-06-04,47.0,35.0,4.0,8.0,0.0,0.0,0.0,Osun,
2020-06-04,274.0,153.0,5.0,116.0,0.0,13.0,0.0,Jigawa,
2020-06-04,24.0,12.0,0.0,12.0,0.0,0.0,0.0,Enugu,
2020-06-04,116.0,31.0,8.0,77.0,10.0,4.0,0.0,Delta,
2020-06-04,90.0,31.0,5.0,54.0,2.0,12.0,2.0,Nasara,
2020-06-04,15.0,7.0,0.0,8.0,0.0,0.0,0.0,Abia,
2020-06-04,980.0,359.0,46.0,575.0,10.0,41.0,1.0,Kano,
2020-06-04,322.0,185.0,26.0,111.0,26.0,10.0,0.0,Borno,
2020-06-04,42.0,27.0,4.0,11.0,0.0,0.0,0.0,Adamawa,
2020-06-04,170.0,127.0,7.0,36.0,1.0,3.0,0.0,Gombe,
2020-06-04,115.0,97.0,14.0,4.0,0.0,0.0,0.0,Sokoto,
2020-06-04,385.0,136.0,19.0,230.0,14.0,28.0,0.0,Katsina,
2020-06-04,351.0,77.0,14.0,260.0,10.0,0.0,0.0,Edo,
2020-06-04,5542.0,902.0,67.0,4573.0,102.0,24.0,0.0,Lagos,
2020-06-03,269.0,76.0,16.0,177.0,21.0,3.0,0.0,Rivers,
2020-06-03,3.0,0.0,0.0,3.0,1.0,0.0,0.0,Kogi,
2020-06-03,88.0,19.0,3.0,66.0,8.0,0.0,0.0,Nasara,
2020-06-03,115.0,97.0,14.0,4.0,-1.0,0.0,0.0,Sokoto,
2020-06-03,341.0,77.0,14.0,250.0,5.0,0.0,0.0,Edo,
2020-06-03,24.0,12.0,0.0,12.0,6.0,0.0,0.0,Enugu,
2020-06-03,41.0,9.0,1.0,31.0,8.0,0.0,0.0,Niger,
2020-06-03,42.0,27.0,4.0,11.0,0.0,0.0,0.0,Adamawa,
2020-06-03,33.0,21.0,4.0,8.0,5.0,0.0,0.0,Ondo,
2020-06-03,371.0,108.0,19.0,244.0,0.0,9.0,0.0,Katsina,
2020-06-03,63.0,8.0,0.0,55.0,23.0,0.0,0.0,Ebonyi,
2020-06-03,296.0,175.0,26.0,95.0,0.0,0.0,0.0,Borno,
2020-06-03,52.0,24.0,7.0,21.0,0.0,0.0,0.0,Yobe,
2020-06-03,47.0,35.0,4.0,8.0,1.0,0.0,0.0,Osun,
2020-06-03,111.0,37.0,1.0,73.0,0.0,0.0,0.0,Kwara,
2020-06-03,274.0,140.0,5.0,129.0,0.0,2.0,0.0,Jigawa,
2020-06-03,15.0,7.0,0.0,8.0,0.0,0.0,0.0,Abia,
2020-06-03,970.0,318.0,45.0,607.0,0.0,32.0,0.0,Kano,
2020-06-03,106.0,27.0,8.0,71.0,8.0,4.0,0.0,Delta,
2020-06-03,169.0,124.0,7.0,38.0,5.0,2.0,1.0,Gombe,
2020-06-03,33.0,29.0,4.0,0.0,0.0,0.0,0.0,Kebbi,
2020-06-03,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-03,5440.0,878.0,67.0,4495.0,163.0,20.0,0.0,Lagos,
2020-06-03,21.0,8.0,2.0,11.0,0.0,0.0,0.0,Bayelsa,
2020-06-03,25.0,18.0,2.0,5.0,5.0,2.0,0.0,Ekiti,
2020-06-03,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-03,12.0,3.0,1.0,8.0,1.0,0.0,0.0,Anambra,
2020-06-03,246.0,222.0,8.0,16.0,5.0,0.0,0.0,Bauchi,
2020-06-03,13.0,1.0,0.0,12.0,4.0,0.0,0.0,Benue,
2020-06-03,39.0,14.0,0.0,25.0,0.0,0.0,0.0,Imo,
2020-06-03,297.0,175.0,8.0,114.0,0.0,0.0,0.0,Kaduna,
2020-06-03,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-03,317.0,98.0,7.0,212.0,0.0,0.0,0.0,Oyo,
2020-06-03,282.0,160.0,9.0,113.0,2.0,0.0,0.0,Ogun,
2020-06-02,33.0,9.0,1.0,23.0,0.0,0.0,0.0,Niger,
2020-06-02,164.0,122.0,6.0,36.0,3.0,0.0,0.0,Gombe,
2020-06-02,297.0,175.0,8.0,114.0,9.0,5.0,0.0,Kaduna,
2020-06-02,39.0,14.0,0.0,25.0,0.0,0.0,0.0,Imo,
2020-06-02,970.0,286.0,45.0,639.0,12.0,46.0,0.0,Kano,
2020-06-02,116.0,97.0,14.0,5.0,0.0,1.0,0.0,Sokoto,
2020-06-02,80.0,19.0,3.0,58.0,0.0,0.0,0.0,Nasara,
2020-06-02,5277.0,858.0,67.0,4352.0,142.0,33.0,12.0,Lagos,
2020-06-02,15.0,7.0,0.0,8.0,0.0,0.0,0.0,Abia,
2020-06-02,241.0,222.0,8.0,11.0,1.0,1.0,0.0,Bauchi,
2020-06-02,52.0,24.0,7.0,21.0,0.0,0.0,0.0,Yobe,
2020-06-02,46.0,35.0,4.0,7.0,1.0,0.0,0.0,Osun,
2020-06-02,20.0,16.0,2.0,2.0,0.0,0.0,0.0,Ekiti,
2020-06-02,274.0,138.0,5.0,131.0,4.0,3.0,0.0,Jigawa,
2020-06-02,317.0,98.0,7.0,212.0,15.0,0.0,0.0,Oyo,
2020-06-02,111.0,37.0,1.0,73.0,0.0,0.0,0.0,Kwara,
2020-06-02,9.0,1.0,0.0,8.0,0.0,0.0,0.0,Benue,
2020-06-02,28.0,21.0,4.0,3.0,0.0,0.0,0.0,Ondo,
2020-06-02,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-02,40.0,8.0,0.0,32.0,0.0,0.0,0.0,Ebonyi,
2020-06-02,248.0,73.0,16.0,159.0,9.0,5.0,2.0,Rivers,
2020-06-02,280.0,160.0,9.0,111.0,0.0,0.0,0.0,Ogun,
2020-06-02,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-02,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Kogi,
2020-06-02,21.0,8.0,2.0,11.0,0.0,0.0,0.0,Bayelsa,
2020-06-02,11.0,3.0,1.0,7.0,0.0,0.0,0.0,Anambra,
2020-06-02,371.0,99.0,19.0,253.0,0.0,0.0,0.0,Katsina,
2020-06-02,42.0,27.0,4.0,11.0,0.0,0.0,0.0,Adamawa,
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cross River,
2020-06-02,33.0,29.0,4.0,0.0,0.0,0.0,0.0,Kebbi,
2020-06-02,336.0,77.0,14.0,245.0,11.0,8.0,1.0,Edo,
2020-06-02,98.0,23.0,8.0,67.0,10.0,6.0,0.0,Delta,
2020-06-02,18.0,12.0,0.0,6.0,0.0,0.0,0.0,Enugu,
2020-06-02,296.0,175.0,26.0,95.0,8.0,7.0,0.0,Borno,
2020-06-02,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-01,371.0,99.0,19.0,253.0,7.0,31.0,5.0,Katsina,
2020-06-01,28.0,21.0,4.0,3.0,3.0,1.0,2.0,Ondo,
2020-06-01,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Kogi,
2020-06-01,40.0,8.0,0.0,32.0,0.0,0.0,0.0,Ebonyi,
2020-06-01,80.0,19.0,3.0,58.0,18.0,1.0,1.0,Nasara,
2020-06-01,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-01,15.0,7.0,0.0,8.0,5.0,4.0,0.0,Abia,
2020-06-01,270.0,135.0,5.0,130.0,0.0,0.0,0.0,Jigawa,
2020-06-01,5135.0,825.0,55.0,4255.0,192.0,0.0,1.0,Lagos,
2020-06-01,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-01,21.0,8.0,2.0,11.0,0.0,1.0,1.0,Bayelsa,
2020-06-01,9.0,1.0,0.0,8.0,2.0,0.0,0.0,Benue,
2020-06-01,239.0,68.0,14.0,157.0,33.0,9.0,0.0,Rivers,
2020-06-01,33.0,9.0,1.0,23.0,1.0,0.0,0.0,Niger,
2020-06-01,958.0,240.0,45.0,673.0,4.0,0.0,0.0,Kano,
2020-06-01,116.0,96.0,14.0,6.0,0.0,0.0,0.0,Sokoto,
2020-06-01,52.0,24.0,7.0,21.0,0.0,0.0,0.0,Yobe,
2020-06-01,325.0,69.0,13.0,243.0,41.0,0.0,0.0,Edo,
2020-06-01,11.0,3.0,1.0,7.0,0.0,0.0,0.0,Anambra,
2020-06-01,33.0,29.0,4.0,0.0,0.0,0.0,0.0,Kebbi,
2020-06-01,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-01,302.0,98.0,7.0,197.0,10.0,1.0,1.0,Oyo,
2020-06-01,20.0,16.0,2.0,2.0,0.0,0.0,0.0,Ekiti,
2020-06-01,45.0,35.0,4.0,6.0,0.0,0.0,0.0,Osun,
2020-06-01,88.0,17.0,8.0,63.0,5.0,0.0,0.0,Delta,
2020-06-01,288.0,168.0,26.0,94.0,17.0,1.0,0.0,Borno,
2020-06-01,280.0,160.0,9.0,111.0,2.0,11.0,0.0,Ogun,
2020-06-01,39.0,14.0,0.0,25.0,3.0,0.0,0.0,Imo,
2020-06-01,18.0,12.0,0.0,6.0,0.0,0.0,0.0,Enugu,
2020-06-01,240.0,221.0,8.0,11.0,2.0,1.0,0.0,Bauchi,
2020-06-01,288.0,170.0,8.0,110.0,30.0,13.0,0.0,Kaduna,
2020-06-01,161.0,122.0,6.0,33.0,0.0,0.0,0.0,Gombe,
2020-06-01,111.0,37.0,1.0,73.0,23.0,0.0,0.0,Kwara,
2020-06-01,42.0,27.0,4.0,11.0,4.0,7.0,0.0,Adamawa,
2020-05-31,284.0,69.0,13.0,202.0,0.0,0.0,0.0,Edo,
2020-05-31,32.0,9.0,1.0,22.0,2.0,0.0,0.0,Niger,
2020-05-31,52.0,24.0,7.0,21.0,0.0,0.0,0.0,Yobe,
2020-05-31,278.0,149.0,9.0,120.0,19.0,3.0,0.0,Ogun,
2020-05-31,116.0,96.0,14.0,6.0,0.0,0.0,0.0,Sokoto,
2020-05-31,36.0,14.0,0.0,22.0,2.0,0.0,0.0,Imo,
2020-05-31,364.0,68.0,14.0,282.0,0.0,0.0,0.0,Katsina,
2020-05-31,271.0,167.0,26.0,78.0,0.0,0.0,0.0,Borno,
2020-05-31,11.0,3.0,1.0,7.0,0.0,0.0,0.0,Anambra,
2020-05-31,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-05-31,33.0,29.0,4.0,0.0,0.0,0.0,0.0,Kebbi,
2020-05-31,18.0,12.0,0.0,6.0,0.0,0.0,0.0,Enugu,
2020-05-31,292.0,97.0,6.0,189.0,12.0,0.0,0.0,Oyo,
2020-05-31,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Kogi,
2020-05-31,62.0,18.0,2.0,42.0,0.0,0.0,0.0,Nasara,
2020-05-31,88.0,37.0,1.0,50.0,1.0,0.0,0.0,Kwara,
2020-05-31,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-05-31,206.0,59.0,14.0,133.0,2.0,7.0,1.0,Rivers,
2020-05-31,954.0,240.0,45.0,669.0,3.0,40.0,2.0,Kano,
2020-05-31,45.0,35.0,4.0,6.0,0.0,0.0,0.0,Osun,
2020-05-31,238.0,220.0,8.0,10.0,2.0,6.0,1.0,Bauchi,
2020-05-31,270.0,135.0,5.0,130.0,0.0,26.0,0.0,Jigawa,
